"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
22,6864,"v_accvgpr_write_b32 a1, 0",648,2868,276,0,"/workspace/test/./gemm.py:76"
22,6872,"v_accvgpr_write_b32 a2, 0",648,2832,240,0,"/workspace/test/./gemm.py:76"
22,6880,"v_accvgpr_write_b32 a3, 0",648,2844,252,0,"/workspace/test/./gemm.py:76"
22,6888,"v_accvgpr_write_b32 a4, 0",648,2732,140,0,"/workspace/test/./gemm.py:76"
22,6896,"v_accvgpr_write_b32 a5, 0",648,2792,200,0,"/workspace/test/./gemm.py:76"
22,6904,"v_accvgpr_write_b32 a6, 0",648,2692,88,0,"/workspace/test/./gemm.py:76"
22,6912,"v_accvgpr_write_b32 a7, 0",648,2696,104,276,"/workspace/test/./gemm.py:76"
22,6920,"v_accvgpr_write_b32 a8, 0",648,2832,240,0,"/workspace/test/./gemm.py:76"
22,6928,"v_accvgpr_write_b32 a9, 0",648,2764,172,0,"/workspace/test/./gemm.py:76"
22,6936,"v_accvgpr_write_b32 a10, 0",648,2760,164,0,"/workspace/test/./gemm.py:76"
22,6944,"v_accvgpr_write_b32 a11, 0",648,2728,136,312,"/workspace/test/./gemm.py:76"
22,6952,"v_accvgpr_write_b32 a12, 0",648,2820,228,0,"/workspace/test/./gemm.py:76"
22,6960,"v_accvgpr_write_b32 a13, 0",648,2784,192,0,"/workspace/test/./gemm.py:76"
22,6968,"v_accvgpr_write_b32 a14, 0",648,2728,132,0,"/workspace/test/./gemm.py:76"
22,6976,"v_accvgpr_write_b32 a15, 0",648,2784,192,292,"/workspace/test/./gemm.py:76"
22,6984,"v_lshlrev_b32_e32 v110, 2, v0",648,3940,1348,0,"/workspace/test/./gemm.py:76"
22,6988,"v_or_b32_e32 v103, 16, v104",648,2728,136,0,"/workspace/test/./gemm.py:76"
22,6992,"v_or_b32_e32 v102, 32, v104",648,2688,96,0,"/workspace/test/./gemm.py:76"
22,6996,"v_lshlrev_b32_e32 v111, 6, v97",648,3412,820,0,"/workspace/test/./gemm.py:76"
22,7000,"v_lshrrev_b32_e32 v112, 2, v99",648,2676,80,0,"/workspace/test/./gemm.py:76"
22,7004,"v_lshlrev_b32_e32 v113, 4, v98",648,3644,1048,0,"/workspace/test/./gemm.py:76"
22,7008,"v_lshlrev_b32_e32 v109, 4, v99",648,2840,248,0,"/workspace/test/./gemm.py:76"
22,7012,"s_waitcnt vmcnt(0)",648,169904,169904,0,"/workspace/test/./gemm.py:47"
22,7016,"v_readfirstlane_b32 s18, v2",648,15488,12888,0,"/workspace/test/./gemm.py:47"
22,7020,"s_ashr_i32 s19, s18, 31",648,2604,12,10360,"/workspace/test/./gemm.py:47"
22,7024,"s_add_u32 s2, s20, s2",648,2616,20,0,"/workspace/test/./gemm.py:48"
22,7028,"s_addc_u32 s3, s21, s3",648,2680,84,0,"/workspace/test/./gemm.py:48"
22,7032,"s_lshl_b64 s[20:21], s[18:19], 2",648,2636,36,0,"/workspace/test/./gemm.py:50"
22,7036,"global_load_dword v2, v1, s[2:3]",648,5548,2936,2584,"/workspace/test/./gemm.py:48"
22,7044,"s_add_u32 s2, s10, s20",648,2680,84,0,"/workspace/test/./gemm.py:50"
22,7048,"s_addc_u32 s3, s11, s21",648,2608,16,0,"/workspace/test/./gemm.py:50"
22,7052,"s_add_u32 s10, s12, s20",648,2680,88,0,"/workspace/test/./gemm.py:51"
22,7056,"s_addc_u32 s11, s13, s21",648,2652,56,0,"/workspace/test/./gemm.py:51"
22,7060,"global_load_dword v94, v1, s[10:11]",648,3616,1016,2588,"/workspace/test/./gemm.py:51"
22,7068,"s_add_u32 s8, s8, s20",648,2612,12,0,"/workspace/test/./gemm.py:52"
22,7072,"s_addc_u32 s9, s9, s21",648,2648,36,0,"/workspace/test/./gemm.py:52"
22,7076,"global_load_dword v4, v1, s[8:9]",648,7348,4756,2572,"/workspace/test/./gemm.py:52"
22,7084,"global_load_dword v95, v1, s[2:3]",648,3252,12,0,"/workspace/test/./gemm.py:50"
22,7092,"s_waitcnt vmcnt(3)",648,172976,172976,0,"/workspace/test/./gemm.py:57"
22,7096,"v_readfirstlane_b32 s8, v2",648,33076,30404,0,"/workspace/test/./gemm.py:57"
22,7100,"s_abs_i32 s9, s8",648,2748,80,10288,"/workspace/test/./gemm.py:60"
22,7104,"s_waitcnt vmcnt(2)",648,8332,8332,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7108,"v_readfirstlane_b32 s2, v94",648,15040,12380,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7112,"s_add_i32 s2, s2, 63",648,2616,24,10300,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
22,7116,"s_ashr_i32 s3, s2, 31",648,2640,48,0,"/opt/venv/lib/python3.10/site-packages/triton/language/standard.py:43"
